==308065== NVPROF is profiling process 308065, command: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==308065== Profiling application: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==308065== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Unified Memory","Virtual Address","Name","Correlation_ID"
s,ms,,,,,,,,B,B,MB,GB/s,,,,,,B,,,
1.803380,0.001632,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d825e000","[Unified Memory Memcpy HtoD]",
1.803393,0.018400,,,,,,,,,,,,,,"TITAN Xp (0)",,,196608.000000,"0x7f54d8520000","[Unified Memory Memcpy HtoD]",
1.803412,0.001600,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d8570000","[Unified Memory Memcpy HtoD]",
1.803413,0.005888,,,,,,,,,,,,,,"TITAN Xp (0)",,,57344.000000,"0x7f54d8572000","[Unified Memory Memcpy HtoD]",
1.803423,0.252160,,,,,,,,,,,,,,"TITAN Xp (0)",,,"1","0x7f54d8136000","[Unified Memory GPU page faults]",
1.803479,0.030880,,,,,,,,,,,,,,"TITAN Xp (0)",,,352256.000000,"0x7f54d80e0000","[Unified Memory Memcpy HtoD]",
1.803509,0.001120,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d8136000","[Unified Memory Memcpy HtoD]",
1.803511,0.009632,,,,,,,,,,,,,,"TITAN Xp (0)",,,102400.000000,"0x7f54d8137000","[Unified Memory Memcpy HtoD]",
1.803549,0.024672,,,,,,,,,,,,,,"TITAN Xp (0)",,,278528.000000,"0x7f54d8280000","[Unified Memory Memcpy HtoD]",
1.803574,0.002176,,,,,,,,,,,,,,"TITAN Xp (0)",,,12288.000000,"0x7f54d82c4000","[Unified Memory Memcpy HtoD]",
1.803576,0.002176,,,,,,,,,,,,,,"TITAN Xp (0)",,,12288.000000,"0x7f54d82c7000","[Unified Memory Memcpy HtoD]",
1.803578,0.002048,,,,,,,,,,,,,,"TITAN Xp (0)",,,12288.000000,"0x7f54d82ca000","[Unified Memory Memcpy HtoD]",
1.803580,0.004512,,,,,,,,,,,,,,"TITAN Xp (0)",,,40960.000000,"0x7f54d82cd000","[Unified Memory Memcpy HtoD]",
1.803585,0.001056,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d82d7000","[Unified Memory Memcpy HtoD]",
1.803586,0.052352,,,,,,,,,,,,,,"TITAN Xp (0)",,,622592.000000,"0x7f54d82d8000","[Unified Memory Memcpy HtoD]",
1.803646,0.006368,,,,,,,,,,,,,,"TITAN Xp (0)",,,53248.000000,"0x7f54d8430000","[Unified Memory Memcpy HtoD]",
1.803653,0.001088,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d843d000","[Unified Memory Memcpy HtoD]",
1.803654,0.001504,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d843e000","[Unified Memory Memcpy HtoD]",
1.803655,0.002336,,,,,,,,,,,,,,"TITAN Xp (0)",,,12288.000000,"0x7f54d8440000","[Unified Memory Memcpy HtoD]",
1.803658,0.001536,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d8443000","[Unified Memory Memcpy HtoD]",
1.803659,0.002176,,,,,,,,,,,,,,"TITAN Xp (0)",,,12288.000000,"0x7f54d8445000","[Unified Memory Memcpy HtoD]",
1.803661,0.005088,,,,,,,,,,,,,,"TITAN Xp (0)",,,45056.000000,"0x7f54d8448000","[Unified Memory Memcpy HtoD]",
1.803666,0.001056,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d8453000","[Unified Memory Memcpy HtoD]",
1.803667,0.005248,,,,,,,,,,,,,,"TITAN Xp (0)",,,49152.000000,"0x7f54d8454000","[Unified Memory Memcpy HtoD]",
1.803676,0.105024,,,,,,,,,,,,,,"TITAN Xp (0)",,,"1","0x7f54d85b5000","[Unified Memory GPU page faults]",
1.803724,0.019808,,,,,,,,,,,,,,"TITAN Xp (0)",,,217088.000000,"0x7f54d8580000","[Unified Memory Memcpy HtoD]",
1.803743,0.001024,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d85b5000","[Unified Memory Memcpy HtoD]",
1.803744,0.001568,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d85b6000","[Unified Memory Memcpy HtoD]",
1.803746,0.003584,,,,,,,,,,,,,,"TITAN Xp (0)",,,28672.000000,"0x7f54d85b8000","[Unified Memory Memcpy HtoD]",
1.803750,0.001056,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d85bf000","[Unified Memory Memcpy HtoD]",
1.803751,0.001088,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d85c0000","[Unified Memory Memcpy HtoD]",
1.803752,0.002624,,,,,,,,,,,,,,"TITAN Xp (0)",,,16384.000000,"0x7f54d85c1000","[Unified Memory Memcpy HtoD]",
1.803754,0.001536,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d85c5000","[Unified Memory Memcpy HtoD]",
1.803756,0.001888,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d85c7000","[Unified Memory Memcpy HtoD]",
1.803758,0.002304,,,,,,,,,,,,,,"TITAN Xp (0)",,,16384.000000,"0x7f54d85c9000","[Unified Memory Memcpy HtoD]",
1.803760,0.018432,,,,,,,,,,,,,,"TITAN Xp (0)",,,208896.000000,"0x7f54d85cd000","[Unified Memory Memcpy HtoD]",
1.803787,0.196960,,,,,,,,,,,,,,"TITAN Xp (0)",,,"1","0x7f54d8499000","[Unified Memory GPU page faults]",
1.803900,0.017920,,,,,,,,,,,,,,"TITAN Xp (0)",,,196608.000000,"0x7f54d8400000","[Unified Memory Memcpy HtoD]",
1.803918,0.020288,,,,,,,,,,,,,,"TITAN Xp (0)",,,233472.000000,"0x7f54d8460000","[Unified Memory Memcpy HtoD]",
1.803938,0.001120,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d8499000","[Unified Memory Memcpy HtoD]",
1.803939,0.001536,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d849a000","[Unified Memory Memcpy HtoD]",
1.803941,0.001152,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d849c000","[Unified Memory Memcpy HtoD]",
1.803942,0.001216,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d849d000","[Unified Memory Memcpy HtoD]",
1.803943,0.007104,,,,,,,,,,,,,,"TITAN Xp (0)",,,69632.000000,"0x7f54d849e000","[Unified Memory Memcpy HtoD]",
1.803950,0.001280,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d84af000","[Unified Memory Memcpy HtoD]",
1.803951,0.001600,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d84b0000","[Unified Memory Memcpy HtoD]",
1.803953,0.001056,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d84b2000","[Unified Memory Memcpy HtoD]",
1.803954,0.001120,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d84b3000","[Unified Memory Memcpy HtoD]",
1.803955,0.021408,,,,,,,,,,,,,,"TITAN Xp (0)",,,245760.000000,"0x7f54d84b4000","[Unified Memory Memcpy HtoD]",
1.803986,0.101184,,,,,,,,,,,,,,"TITAN Xp (0)",,,"1","0x7f54d8613000","[Unified Memory GPU page faults]",
1.804037,0.002496,,,,,,,,,,,,,,"TITAN Xp (0)",,,12288.000000,"0x7f54d8610000","[Unified Memory Memcpy HtoD]",
1.804040,0.001056,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d8613000","[Unified Memory Memcpy HtoD]",
1.804041,0.003200,,,,,,,,,,,,,,"TITAN Xp (0)",,,24576.000000,"0x7f54d8614000","[Unified Memory Memcpy HtoD]",
1.804044,0.002080,,,,,,,,,,,,,,"TITAN Xp (0)",,,12288.000000,"0x7f54d861a000","[Unified Memory Memcpy HtoD]",
1.804046,0.001056,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d861d000","[Unified Memory Memcpy HtoD]",
1.804047,0.003136,,,,,,,,,,,,,,"TITAN Xp (0)",,,24576.000000,"0x7f54d861e000","[Unified Memory Memcpy HtoD]",
1.804050,0.001504,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d8624000","[Unified Memory Memcpy HtoD]",
1.804052,0.003616,,,,,,,,,,,,,,"TITAN Xp (0)",,,32768.000000,"0x7f54d8626000","[Unified Memory Memcpy HtoD]",
1.804055,0.001568,,,,,,,,,,,,,,"TITAN Xp (0)",,,8192.000000,"0x7f54d862e000","[Unified Memory Memcpy HtoD]",
1.804089,0.126528,,,,,,,,,,,,,,"TITAN Xp (0)",,,"1","0x7f54d8183000","[Unified Memory GPU page faults]",
1.804158,0.019168,,,,,,,,,,,,,,"TITAN Xp (0)",,,208896.000000,"0x7f54d8150000","[Unified Memory Memcpy HtoD]",
1.804177,0.001056,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d8183000","[Unified Memory Memcpy HtoD]",
1.804178,0.005184,,,,,,,,,,,,,,"TITAN Xp (0)",,,49152.000000,"0x7f54d8184000","[Unified Memory Memcpy HtoD]",
1.804183,0.003840,,,,,,,,,,,,,,"TITAN Xp (0)",,,32768.000000,"0x7f54d8190000","[Unified Memory Memcpy HtoD]",
1.804187,0.023648,,,,,,,,,,,,,,"TITAN Xp (0)",,,274432.000000,"0x7f54d8198000","[Unified Memory Memcpy HtoD]",
1.804232,0.132256,,,,,,,,,,,,,,"TITAN Xp (0)",,,"10","0x7f54d8630000","[Unified Memory GPU page faults]",
1.804318,0.007136,,,,,,,,,,,,,,"TITAN Xp (0)",,,65536.000000,"0x7f54d8600000","[Unified Memory Memcpy HtoD]",
1.804325,0.005600,,,,,,,,,,,,,,"TITAN Xp (0)",,,49152.000000,"0x7f54d8630000","[Unified Memory Memcpy HtoD]",
1.804331,0.001024,,,,,,,,,,,,,,"TITAN Xp (0)",,,4096.000000,"0x7f54d863c000","[Unified Memory Memcpy HtoD]",
1.804332,0.002752,,,,,,,,,,,,,,"TITAN Xp (0)",,,20480.000000,"0x7f54d863d000","[Unified Memory Memcpy HtoD]",
1.804335,0.017696,,,,,,,,,,,,,,"TITAN Xp (0)",,,200704.000000,"0x7f54d8642000","[Unified Memory Memcpy HtoD]",
1.804465,0.016289,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",166
1.804482,0.058274,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",175
1.804541,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",185
1.804556,0.057858,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",194
1.804615,0.014977,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",204
1.804630,0.010080,,,,,,,,,,1.853027,179.523513,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",207
1.804657,0.008832,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",213
1.804668,0.057250,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",222
1.804726,0.014593,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",232
1.804741,0.056290,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",241
1.804798,0.015041,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",251
1.804813,0.056546,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",260
1.804870,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",270
1.804886,0.009984,,,,,,,,,,1.853027,181.249701,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",273
1.804909,0.008192,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",279
1.804920,0.056962,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",288
1.804978,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",298
1.804993,0.056162,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",307
1.805050,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",317
1.805065,0.055138,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",326
1.805121,0.015009,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",336
1.805136,0.010016,,,,,,,,,,1.853027,180.670629,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",339
1.805160,0.008288,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",345
1.805171,0.056610,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",354
1.805229,0.014657,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",364
1.805244,0.055906,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",373
1.805300,0.014913,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",383
1.805316,0.055202,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",392
1.805371,0.014849,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",402
1.805387,0.009952,,,,,,,,,,1.853027,181.832498,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",405
1.805410,0.008416,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",411
1.805421,0.055714,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",420
1.805477,0.014593,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",430
1.805492,0.054818,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",439
1.805548,0.014817,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",449
1.805563,0.055074,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",458
1.805619,0.014785,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",468
1.805634,0.009760,,,,,,,,,,1.853027,185.409530,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",471
1.805657,0.008192,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",477
1.805667,0.055938,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",486
1.805724,0.014881,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",496
1.805739,0.054658,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",505
1.805795,0.014785,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",515
1.805810,0.054338,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",524
1.805865,0.014880,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",534
1.805880,0.010304,,,,,,,,,,1.853027,175.620828,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",537
1.805904,0.008033,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",543
1.805914,0.055682,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",552
1.805971,0.015137,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",562
1.805986,0.055650,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",571
1.806043,0.014977,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",581
1.806058,0.055458,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",590
1.806114,0.014976,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",600
1.806130,0.010177,,,,,,,,,,1.853027,177.812422,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",603
1.806153,0.007873,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",609
1.806164,0.055202,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",618
1.806220,0.014849,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",628
1.806235,0.054882,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",637
1.806291,0.014753,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",647
1.806306,0.053506,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",656
1.806360,0.014912,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",666
1.806375,0.010273,,,,,,,,,,1.853027,176.150785,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",669
1.806399,0.008161,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",675
1.806410,0.055010,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",684
1.806465,0.014784,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",694
1.806481,0.053986,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",703
1.806535,0.014880,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",713
1.806550,0.053986,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",722
1.806605,0.015041,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",732
1.806621,0.009888,,,,,,,,,,1.853027,183.009407,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",735
1.806643,0.008128,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",741
1.806654,0.055363,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",750
1.806710,0.015104,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",760
1.806725,0.054818,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",769
1.806781,0.015041,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",779
1.806796,0.054594,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",788
1.806851,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",798
1.806866,0.010240,,,,,,,,,,1.853027,176.718459,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",801
1.806890,0.007840,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",807
1.806901,0.055171,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",816
1.806956,0.014784,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",826
1.806972,0.053922,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",835
1.807026,0.014881,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",845
1.807042,0.054594,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",854
1.807097,0.015073,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",864
1.807112,0.010368,,,,,,,,,,1.853027,174.536749,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",867
1.807135,0.007872,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",873
1.807146,0.055586,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",882
1.807202,0.014945,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",892
1.807218,0.055298,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",901
1.807274,0.014977,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",911
1.807289,0.054114,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",920
1.807344,0.014881,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",930
1.807359,0.009952,,,,,,,,,,1.853027,181.832498,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",933
1.807382,0.007968,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",939
1.807393,0.054626,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",948
1.807448,0.014785,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",958
1.807463,0.054146,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",967
1.807518,0.015041,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",977
1.807533,0.053666,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",986
1.807588,0.014752,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",996
1.807603,0.009825,,,,,,,,,,1.853027,184.182902,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",999
1.807625,0.008065,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",1005
1.807636,0.054210,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",1014
1.807691,0.014720,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",1024
1.807706,0.054499,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",1033
1.807761,0.015392,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",1043
1.807777,0.055267,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",1052
1.807833,0.014944,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",1062
1.807848,0.009857,,,,,,,,,,1.853027,183.584967,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",1065
